sub	sess	t	cond	trig	event	onset
1	0	138	1	9	tgt_on	6776.19949678
1	0	139	2	2	t_start	6781.00239745
1	0	139	2	11	all_drs_on	6783.20379571
1	0	139	2	5	d_clsd	6783.21375048
1	0	139	2	4	d_open	6783.83411945
1	0	139	2	5	d_clsd	6784.70463597
1	0	139	2	4	d_open	6785.05486003
1	0	139	2	5	d_clsd	6785.90540362
1	0	139	2	4	d_open	6786.25562286
1	0	139	2	5	d_clsd	6787.10615800
1	0	139	2	4	d_open	6787.45637059
1	0	139	2	8	pre_tgt	6787.51654353
1	0	139	2	10	tgt_on	6788.27701215
1	0	140	1	1	t_start	6790.91862341
1	0	140	1	11	all_drs_on	6792.92988286
1	0	140	1	5	d_clsd	6792.93987898
1	0	140	1	4	d_open	6793.60019954
1	0	140	1	5	d_clsd	6794.45076456
1	0	140	1	4	d_open	6794.80099859
1	0	140	1	5	d_clsd	6795.65151652
1	0	140	1	4	d_open	6796.00173968
1	0	140	1	7	pre_tgt	6796.06199352
1	0	140	1	9	tgt_on	6796.82237339
1	0	141	2	2	t_start	6799.45399276
1	0	141	2	11	all_drs_on	6801.46526881
1	0	141	2	5	d_clsd	6801.47525104
1	0	141	2	4	d_open	6801.82542137
1	0	141	2	5	d_clsd	6802.67598761
1	0	141	2	4	d_open	6803.02618631
1	0	141	2	5	d_clsd	6803.87673564
1	0	141	2	4	d_open	6804.22695729
1	0	141	2	5	d_clsd	6805.13750508
1	0	141	2	4	d_open	6805.85792824
1	0	141	2	5	d_clsd	6806.92861410
1	0	141	2	4	d_open	6807.27885175
1	0	141	2	5	d_clsd	6808.43957787
1	0	141	2	4	d_open	6809.10999416
1	0	141	2	5	d_clsd	6810.31077721
1	0	141	2	4	d_open	6810.66100278
1	0	141	2	5	d_clsd	6811.51151890
1	0	141	2	4	d_open	6811.86173965
1	0	141	2	5	d_clsd	6812.71228626
1	0	141	2	4	d_open	6813.66287558
1	0	141	2	5	d_clsd	6814.51344151
1	0	141	2	4	d_open	6814.86366105
1	0	141	2	5	d_clsd	6815.71417325
1	0	141	2	4	d_open	6816.06436954
1	0	141	2	8	pre_tgt	6816.12456904
1	0	141	2	10	tgt_on	6816.88500778
1	0	142	2	2	t_start	6819.52663021
1	0	142	2	11	all_drs_on	6826.96134344
1	0	142	2	5	d_clsd	6826.97129579
1	0	142	2	4	d_open	6827.63168034
1	0	142	2	5	d_clsd	6828.85243179
1	0	142	2	4	d_open	6829.20266913
1	0	142	2	5	d_clsd	6830.05317288
1	0	142	2	4	d_open	6830.40338909
1	0	142	2	5	d_clsd	6831.25392725
1	0	142	2	4	d_open	6831.82427759
1	0	142	2	5	d_clsd	6832.67484593
1	0	142	2	4	d_open	6833.01507840
1	0	142	2	5	d_clsd	6833.86561294
1	0	142	2	4	d_open	6834.21582764
1	0	142	2	5	d_clsd	6835.06637818
1	0	142	2	4	d_open	6835.41653764
1	0	142	2	5	d_clsd	6836.26708576
1	0	142	2	4	d_open	6837.26772361
1	0	142	2	5	d_clsd	6838.11827415
1	0	142	2	4	d_open	6839.13885504
1	0	142	2	5	d_clsd	6839.98942187
1	0	142	2	4	d_open	6840.33965771
1	0	142	2	5	d_clsd	6841.19020885
1	0	142	2	4	d_open	6841.57042701
1	0	142	2	5	d_clsd	6842.42095702
1	0	142	2	4	d_open	6842.77117746
1	0	142	2	5	d_clsd	6843.62171954
1	0	142	2	4	d_open	6843.97190497
1	0	142	2	5	d_clsd	6844.82242984
1	0	142	2	4	d_open	6845.17268771
1	0	142	2	5	d_clsd	6846.02322255
1	0	142	2	4	d_open	6846.44351576
1	0	142	2	5	d_clsd	6847.29404728
1	0	142	2	4	d_open	6847.64425232
1	0	142	2	5	d_clsd	6848.49476874
1	0	142	2	4	d_open	6848.84497107
1	0	142	2	5	d_clsd	6849.69556810
1	0	142	2	4	d_open	6850.04576620
1	0	142	2	5	d_clsd	6850.89628142
1	0	142	2	4	d_open	6851.24649431
1	0	142	2	8	pre_tgt	6851.30658363
1	0	142	2	10	tgt_on	6852.06719806
1	0	143	2	2	t_start	6860.64245952
1	0	143	2	11	all_drs_on	6862.66370301
1	0	143	2	5	d_clsd	6862.67379090
1	0	143	2	4	d_open	6863.01391047
1	0	143	2	5	d_clsd	6863.86444742
1	0	143	2	4	d_open	6864.39478882
1	0	143	2	5	d_clsd	6865.24534690
1	0	143	2	4	d_open	6866.09586000
1	0	143	2	5	d_clsd	6866.94639816
1	0	143	2	4	d_open	6867.29660713
1	0	143	2	5	d_clsd	6868.14715193
1	0	143	2	4	d_open	6868.49738384
1	0	143	2	5	d_clsd	6869.34789091
1	0	143	2	4	d_open	6869.86821657
1	0	143	2	5	d_clsd	6870.71875533
1	0	143	2	4	d_open	6871.08898431
1	0	143	2	5	d_clsd	6871.93952579
1	0	143	2	4	d_open	6872.28975076
1	0	143	2	5	d_clsd	6873.14028167
1	0	143	2	4	d_open	6873.49049336
1	0	143	2	5	d_clsd	6874.35105270
1	0	143	2	4	d_open	6874.99144470
1	0	143	2	5	d_clsd	6875.84203750
1	0	143	2	4	d_open	6876.30228017
1	0	143	2	5	d_clsd	6877.15283946
1	0	143	2	4	d_open	6877.50302217
1	0	143	2	5	d_clsd	6878.35356908
1	0	143	2	4	d_open	6878.78390188
1	0	143	2	5	d_clsd	6879.63439717
1	0	143	2	4	d_open	6879.98461007
1	0	143	2	5	d_clsd	6880.83513313
1	0	143	2	4	d_open	6881.18535327
1	0	143	2	5	d_clsd	6882.03589656
1	0	143	2	4	d_open	6882.38610432
1	0	143	2	5	d_clsd	6883.23663916
1	0	143	2	4	d_open	6883.58686594
1	0	143	2	8	pre_tgt	6883.64698304
1	0	143	2	10	tgt_on	6884.40747521
1	0	144	2	2	t_start	6891.28176509
1	0	144	2	11	all_drs_on	6893.29304809
1	0	144	2	5	d_clsd	6893.30308164
1	0	144	2	4	d_open	6893.99341350
1	0	144	2	5	d_clsd	6894.91398246
1	0	144	2	4	d_open	6895.26420562
1	0	144	2	5	d_clsd	6896.17477816
1	0	144	2	4	d_open	6896.52499528
1	0	144	2	5	d_clsd	6897.37552740
1	0	144	2	4	d_open	6897.72577109
1	0	144	2	5	d_clsd	6898.57629325
1	0	144	2	4	d_open	6898.92651459
1	0	144	2	5	d_clsd	6899.77700928
1	0	144	2	4	d_open	6900.12722791
1	0	144	2	5	d_clsd	6900.97784184
1	0	144	2	4	d_open	6901.32801217
1	0	144	2	5	d_clsd	6902.17852075
1	0	144	2	4	d_open	6904.39994597
1	0	144	2	5	d_clsd	6905.28050479
1	0	144	2	4	d_open	6905.63070802
1	0	144	2	5	d_clsd	6906.48124286
1	0	144	2	4	d_open	6906.83148262
1	0	144	2	5	d_clsd	6907.68202621
1	0	144	2	4	d_open	6908.03229193
1	0	144	2	5	d_clsd	6908.88276609
1	0	144	2	4	d_open	6909.23299438
1	0	144	2	5	d_clsd	6910.08353073
1	0	144	2	4	d_open	6910.43376053
1	0	144	2	5	d_clsd	6911.28429778
1	0	144	2	4	d_open	6911.63450434
1	0	144	2	5	d_clsd	6912.48504461
1	0	144	2	4	d_open	6912.83525871
1	0	144	2	5	d_clsd	6913.68582857
1	0	144	2	4	d_open	6914.50630772
1	0	144	2	5	d_clsd	6915.35684739
1	0	144	2	4	d_open	6916.98792037
1	0	144	2	5	d_clsd	6917.83843287
1	0	144	2	4	d_open	6918.71897358
1	0	144	2	5	d_clsd	6919.56950540
1	0	144	2	4	d_open	6919.91976750
1	0	144	2	8	pre_tgt	6919.97999900
1	0	144	2	10	tgt_on	6920.74041540
1	0	145	2	2	t_start	6927.27443509
1	0	145	2	11	all_drs_on	6939.21188854
1	0	145	2	5	d_clsd	6939.22188919
1	0	145	2	4	d_open	6939.91226030
1	0	145	2	5	d_clsd	6940.88290435
1	0	145	2	4	d_open	6941.28314705
1	0	145	2	8	pre_tgt	6941.34338701
1	0	145	2	10	tgt_on	6942.10383994
1	0	146	2	2	t_start	7121.96674057
1	0	146	2	11	all_drs_on	7123.98802723
1	0	146	2	5	d_clsd	7123.99803845
1	0	146	2	4	d_open	7124.89865804
1	0	146	2	5	d_clsd	7125.74912345
1	0	146	2	4	d_open	7126.09934147
1	0	146	2	5	d_clsd	7126.94994423
1	0	146	2	4	d_open	7127.30010128
1	0	146	2	5	d_clsd	7128.14059713
1	0	146	2	4	d_open	7128.49082089
1	0	146	2	5	d_clsd	7129.34133882
1	0	146	2	4	d_open	7129.78170034
1	0	146	2	8	pre_tgt	7129.84172597
1	0	146	2	10	tgt_on	7130.60221210
1	0	147	1	1	t_start	7133.29389211
1	0	147	1	11	all_drs_on	7135.31518481
1	0	147	1	5	d_clsd	7135.32513535
1	0	147	1	4	d_open	7135.86545446
1	0	147	1	5	d_clsd	7136.99615629
1	0	147	1	4	d_open	7137.34639273
1	0	147	1	5	d_clsd	7138.19691036
1	0	147	1	4	d_open	7138.54711903
1	0	147	1	5	d_clsd	7139.39766443
1	0	147	1	4	d_open	7139.74793438
1	0	147	1	5	d_clsd	7140.59846318
1	0	147	1	4	d_open	7140.94864740
1	0	147	1	5	d_clsd	7141.79917710
1	0	147	1	4	d_open	7142.14938969
1	0	147	1	5	d_clsd	7142.99993329
1	0	147	1	4	d_open	7143.35016278
1	0	147	1	5	d_clsd	7144.20069792
1	0	147	1	4	d_open	7144.55090870
1	0	147	1	5	d_clsd	7145.40145018
1	0	147	1	4	d_open	7145.75170262
1	0	147	1	5	d_clsd	7146.60220214
1	0	147	1	4	d_open	7146.95241624
1	0	147	1	5	d_clsd	7147.80295319
1	0	147	1	4	d_open	7148.15319356
1	0	147	1	5	d_clsd	7149.00369519
1	0	147	1	4	d_open	7149.35391442
1	0	147	1	5	d_clsd	7150.20445349
1	0	147	1	4	d_open	7150.55468057
1	0	147	1	7	pre_tgt	7150.61472250
1	0	147	1	9	tgt_on	7151.37531791
1	0	148	1	1	t_start	7154.01690381
1	0	148	1	11	all_drs_on	7156.03817809
1	0	148	1	5	d_clsd	7156.04822795
1	0	148	1	4	d_open	7156.67851426
1	0	148	1	7	pre_tgt	7156.73872493
1	0	148	1	9	tgt_on	7157.49919054
1	0	149	2	2	t_start	7160.14078972
1	0	149	2	11	all_drs_on	7164.02319146
1	0	149	2	5	d_clsd	7164.03322169
1	0	149	2	4	d_open	7164.66358468
1	0	149	2	5	d_clsd	7165.51408087
1	0	149	2	4	d_open	7166.14452053
1	0	149	2	5	d_clsd	7167.16534744
1	0	149	2	4	d_open	7167.62540085
1	0	149	2	5	d_clsd	7168.47591365
1	0	149	2	4	d_open	7170.09697058
1	0	149	2	5	d_clsd	7170.94753712
1	0	149	2	4	d_open	7171.29772466
1	0	149	2	5	d_clsd	7172.14827157
1	0	149	2	4	d_open	7172.49848114
1	0	149	2	5	d_clsd	7173.34901900
1	0	149	2	4	d_open	7173.69924940
1	0	149	2	5	d_clsd	7174.54973745
1	0	149	2	4	d_open	7174.90002309
1	0	149	2	5	d_clsd	7175.75049424
1	0	149	2	4	d_open	7176.10072796
1	0	149	2	5	d_clsd	7176.95129268
1	0	149	2	4	d_open	7177.30153607
1	0	149	2	8	pre_tgt	7177.36167429
1	0	149	2	10	tgt_on	7178.12210277
1	0	150	2	2	t_start	7180.76372429
1	0	150	2	11	all_drs_on	7182.78499555
1	0	150	2	5	d_clsd	7182.79503937
1	0	150	2	4	d_open	7183.40537962
1	0	150	2	5	d_clsd	7184.36591587
1	0	150	2	4	d_open	7184.71614385
1	0	150	2	5	d_clsd	7185.56667265
1	0	150	2	4	d_open	7186.00694874
1	0	150	2	5	d_clsd	7186.84751855
1	0	150	2	4	d_open	7187.19769190
1	0	150	2	5	d_clsd	7188.04824032
1	0	150	2	4	d_open	7188.39844416
1	0	150	2	5	d_clsd	7189.24897115
1	0	150	2	4	d_open	7189.59917107
1	0	150	2	5	d_clsd	7190.44975843
1	0	150	2	4	d_open	7190.79994023
1	0	150	2	8	pre_tgt	7190.86029188
1	0	150	2	10	tgt_on	7191.62064519
1	0	151	2	2	t_start	7194.93264074
1	0	151	2	11	all_drs_on	7196.95390205
1	0	151	2	5	d_clsd	7196.96391628
1	0	151	2	4	d_open	7197.49417768
1	0	151	2	5	d_clsd	7198.34469290
1	0	151	2	4	d_open	7198.69496919
1	0	151	2	5	d_clsd	7199.54545452
1	0	151	2	4	d_open	7199.89566771
1	0	151	2	5	d_clsd	7200.74620949
1	0	151	2	4	d_open	7201.08648302
1	0	151	2	5	d_clsd	7201.93701393
1	0	151	2	4	d_open	7202.28727150
1	0	151	2	5	d_clsd	7203.13771638
1	0	151	2	4	d_open	7203.48794679
1	0	151	2	5	d_clsd	7204.33847679
1	0	151	2	4	d_open	7204.68869754
1	0	151	2	5	d_clsd	7205.53929003
1	0	151	2	4	d_open	7206.20963991
1	0	151	2	5	d_clsd	7207.06019045
1	0	151	2	4	d_open	7207.41045466
1	0	151	2	5	d_clsd	7208.26093305
1	0	151	2	4	d_open	7208.61114866
1	0	151	2	5	d_clsd	7209.46165784
1	0	151	2	4	d_open	7209.81190243
1	0	151	2	5	d_clsd	7210.66241282
1	0	151	2	4	d_open	7211.01268427
1	0	151	2	5	d_clsd	7211.86319889
1	0	151	2	4	d_open	7212.21348513
1	0	151	2	8	pre_tgt	7212.27352737
1	0	151	2	10	tgt_on	7213.03402648
1	0	152	1	1	t_start	7215.67568543
1	0	152	1	11	all_drs_on	7217.69694794
1	0	152	1	5	d_clsd	7217.70698210
1	0	152	1	4	d_open	7218.47735055
1	0	152	1	5	d_clsd	7219.36796858
1	0	152	1	4	d_open	7219.71818963
1	0	152	1	5	d_clsd	7220.56867013
1	0	152	1	4	d_open	7220.91888242
1	0	152	1	5	d_clsd	7221.76941967
1	0	152	1	4	d_open	7222.11964554
1	0	152	1	5	d_clsd	7223.10026851
1	0	152	1	4	d_open	7223.45051371
1	0	152	1	5	d_clsd	7224.30104341
1	0	152	1	4	d_open	7225.07149367
1	0	152	1	5	d_clsd	7225.92203907
1	0	152	1	4	d_open	7226.27225589
1	0	152	1	5	d_clsd	7227.12279948
1	0	152	1	4	d_open	7228.50369021
1	0	152	1	5	d_clsd	7229.35418731
1	0	152	1	4	d_open	7229.70440896
1	0	152	1	5	d_clsd	7230.55495406
1	0	152	1	4	d_open	7230.90516062
1	0	152	1	5	d_clsd	7231.75568127
1	0	152	1	4	d_open	7233.38672980
1	0	152	1	5	d_clsd	7234.23727067
1	0	152	1	4	d_open	7234.58746757
1	0	152	1	5	d_clsd	7235.43800693
1	0	152	1	4	d_open	7235.78821560
1	0	152	1	5	d_clsd	7236.63877549
1	0	152	1	4	d_open	7236.98898658
1	0	152	1	5	d_clsd	7237.83954104
1	0	152	1	4	d_open	7238.18978593
1	0	152	1	5	d_clsd	7239.04029933
1	0	152	1	4	d_open	7239.39052219
1	0	152	1	5	d_clsd	7240.34111574
1	0	152	1	4	d_open	7240.69133497
1	0	152	1	7	pre_tgt	7240.75150610
1	0	152	1	9	tgt_on	7241.51199012
1	0	153	1	1	t_start	7244.15357180
1	0	153	1	11	all_drs_on	7246.17484669
1	0	153	1	5	d_clsd	7246.18481202
1	0	153	1	4	d_open	7246.95527042
1	0	153	1	7	pre_tgt	7247.03539817
1	0	153	1	9	tgt_on	7247.79605124
1	0	154	2	2	t_start	7250.44752097
1	0	154	2	11	all_drs_on	7252.45879189
1	0	154	2	5	d_clsd	7252.46883389
1	0	154	2	4	d_open	7253.99974432
1	0	154	2	5	d_clsd	7254.85022874
1	0	154	2	4	d_open	7255.28056335
1	0	154	2	5	d_clsd	7256.13100340
1	0	154	2	4	d_open	7256.66136925
1	0	154	2	5	d_clsd	7257.51190650
1	0	154	2	4	d_open	7257.86213510
1	0	154	2	5	d_clsd	7258.71270646
1	0	154	2	4	d_open	7259.06288102
1	0	154	2	5	d_clsd	7259.91341525
1	0	154	2	4	d_open	7260.56382391
1	0	154	2	5	d_clsd	7261.41436961
1	0	154	2	4	d_open	7261.76458160
1	0	154	2	5	d_clsd	7262.61511855
1	0	154	2	4	d_open	7263.49567134
1	0	154	2	5	d_clsd	7264.34617840
1	0	154	2	4	d_open	7264.86651553
1	0	154	2	5	d_clsd	7265.71706154
1	0	154	2	4	d_open	7266.06728892
1	0	154	2	5	d_clsd	7266.91781018
1	0	154	2	4	d_open	7267.26805356
1	0	154	2	5	d_clsd	7268.11858719
1	0	154	2	4	d_open	7268.46876537
1	0	154	2	5	d_clsd	7269.31934367
1	0	154	2	4	d_open	7269.66960004
1	0	154	2	5	d_clsd	7270.52012612
1	0	154	2	4	d_open	7270.87032120
1	0	154	2	5	d_clsd	7271.72084970
1	0	154	2	4	d_open	7272.07107286
1	0	154	2	5	d_clsd	7272.92162249
1	0	154	2	4	d_open	7273.27185953
1	0	154	2	5	d_clsd	7274.12235513
1	0	154	2	4	d_open	7274.47257134
1	0	154	2	5	d_clsd	7275.32310860
1	0	154	2	4	d_open	7275.90350335
1	0	154	2	5	d_clsd	7276.75399623
1	0	154	2	4	d_open	7277.28433008
1	0	154	2	5	d_clsd	7279.42566559
1	0	154	2	4	d_open	7279.77588693
1	0	154	2	5	d_clsd	7281.27684099
1	0	154	2	4	d_open	7281.62706113
1	0	154	2	5	d_clsd	7282.47760382
1	0	154	2	4	d_open	7282.82780584
1	0	154	2	5	d_clsd	7283.67839381
1	0	154	2	4	d_open	7284.02855991
1	0	154	2	5	d_clsd	7284.87910864
1	0	154	2	4	d_open	7285.22932455
1	0	154	2	8	pre_tgt	7285.28954549
1	0	154	2	10	tgt_on	7286.04986921
1	0	155	2	2	t_start	7288.69151942
1	0	155	2	11	all_drs_on	7290.70282294
1	0	155	2	5	d_clsd	7290.71282660
1	0	155	2	4	d_open	7291.59332264
1	0	155	2	5	d_clsd	7292.44385717
1	0	155	2	4	d_open	7292.79408908
1	0	155	2	5	d_clsd	7293.64458830
1	0	155	2	4	d_open	7293.99480421
1	0	155	2	5	d_clsd	7294.84537588
1	0	155	2	4	d_open	7295.19555859
1	0	155	2	5	d_clsd	7296.04614293
1	0	155	2	4	d_open	7296.57646894
1	0	155	2	5	d_clsd	7297.42700045
1	0	155	2	4	d_open	7297.77720188
1	0	155	2	5	d_clsd	7298.62776026
1	0	155	2	4	d_open	7298.97798221
1	0	155	2	5	d_clsd	7299.82852580
1	0	155	2	4	d_open	7300.17873839
1	0	155	2	5	d_clsd	7301.02925814
1	0	155	2	4	d_open	7301.37950967
1	0	155	2	5	d_clsd	7302.23001885
1	0	155	2	4	d_open	7302.58024925
1	0	155	2	5	d_clsd	7303.43078138
1	0	155	2	4	d_open	7303.78099789
1	0	155	2	5	d_clsd	7304.63150979
1	0	155	2	4	d_open	7304.98175045
1	0	155	2	5	d_clsd	7305.83224967
1	0	155	2	4	d_open	7306.18255313
1	0	155	2	5	d_clsd	7307.03303483
1	0	155	2	4	d_open	7307.38325920
1	0	155	2	5	d_clsd	7308.23383962
1	0	155	2	4	d_open	7308.58402263
1	0	155	2	5	d_clsd	7309.43456018
1	0	155	2	4	d_open	7309.93489782
1	0	155	2	5	d_clsd	7310.78536746
1	0	155	2	4	d_open	7311.13564978
1	0	155	2	5	d_clsd	7311.98612274
1	0	155	2	4	d_open	7312.33638936
1	0	155	2	8	pre_tgt	7312.39641952
1	0	155	2	10	tgt_on	7313.15694912
1	0	156	1	1	t_start	7315.79863404
1	0	156	1	11	all_drs_on	7317.81990440
1	0	156	1	5	d_clsd	7317.82994006
1	0	156	1	4	d_open	7318.72038935
1	0	156	1	5	d_clsd	7319.75103428
1	0	156	1	4	d_open	7320.29142916
1	0	156	1	5	d_clsd	7321.14192898
1	0	156	1	4	d_open	7321.49214278
1	0	156	1	7	pre_tgt	7321.55227768
1	0	156	1	9	tgt_on	7322.31280668
1	0	157	1	1	t_start	7324.95434610
1	0	157	1	11	all_drs_on	7326.97565781
1	0	157	1	5	d_clsd	7326.98559960
1	0	157	1	4	d_open	7327.47591274
1	0	157	1	5	d_clsd	7328.32645664
1	0	157	1	4	d_open	7328.67666259
1	0	157	1	5	d_clsd	7329.52725297
1	0	157	1	4	d_open	7330.09753840
1	0	157	1	5	d_clsd	7330.94807747
1	0	157	1	4	d_open	7331.39836326
1	0	157	1	5	d_clsd	7332.24900255
1	0	157	1	4	d_open	7332.59917499
1	0	157	1	5	d_clsd	7333.43969741
1	0	157	1	4	d_open	7333.78994230
1	0	157	1	5	d_clsd	7334.64045963
1	0	157	1	4	d_open	7334.99063056
1	0	157	1	5	d_clsd	7335.84116751
1	0	157	1	4	d_open	7336.19137527
1	0	157	1	5	d_clsd	7337.04191706
1	0	157	1	4	d_open	7337.39216165
1	0	157	1	5	d_clsd	7338.24267264
1	0	157	1	4	d_open	7338.59286832
1	0	157	1	5	d_clsd	7339.44343154
1	0	157	1	4	d_open	7339.79362390
1	0	157	1	5	d_clsd	7340.64416267
1	0	157	1	4	d_open	7340.99440243
1	0	157	1	5	d_clsd	7341.84490164
1	0	157	1	4	d_open	7342.19515529
1	0	157	1	7	pre_tgt	7342.25535812
1	0	157	1	9	tgt_on	7343.01582221
1	0	158	1	1	t_start	7345.64741048
1	0	158	1	11	all_drs_on	7347.66861775
1	0	158	1	5	d_clsd	7347.67868149
1	0	158	1	4	d_open	7348.19889425
1	0	158	1	5	d_clsd	7349.04942939
1	0	158	1	4	d_open	7349.39966251
1	0	158	1	5	d_clsd	7350.25018437
1	0	158	1	4	d_open	7350.60044254
1	0	158	1	7	pre_tgt	7350.66065322
1	0	158	1	9	tgt_on	7351.42106509
1	0	159	2	2	t_start	7354.07269239
1	0	159	2	11	all_drs_on	7356.09399143
1	0	159	2	5	d_clsd	7356.10394016
1	0	159	2	4	d_open	7357.23459882
1	0	159	2	5	d_clsd	7358.08514423
1	0	159	2	4	d_open	7358.43537523
1	0	159	2	5	d_clsd	7359.28590584
1	0	159	2	4	d_open	7359.63616130
1	0	159	2	8	pre_tgt	7359.69637801
1	0	159	2	10	tgt_on	7360.45683637
1	0	160	1	1	t_start	7363.09838907
1	0	160	1	11	all_drs_on	7365.11962260
1	0	160	1	5	d_clsd	7365.12967517
1	0	160	1	4	d_open	7365.61990259
1	0	160	1	5	d_clsd	7366.49046559
1	0	160	1	4	d_open	7367.12084155
1	0	160	1	5	d_clsd	7367.97137790
1	0	160	1	4	d_open	7368.32159713
1	0	160	1	5	d_clsd	7369.26219668
1	0	160	1	4	d_open	7369.86267122
1	0	160	1	5	d_clsd	7370.71308983
1	0	160	1	4	d_open	7371.06330937
1	0	160	1	5	d_clsd	7371.91382821
1	0	160	1	4	d_open	7372.26408910
1	0	160	1	5	d_clsd	7373.11461669
1	0	160	1	4	d_open	7373.46481510
1	0	160	1	5	d_clsd	7374.31536654
1	0	160	1	4	d_open	7374.66558004
1	0	160	1	7	pre_tgt	7374.72565547
1	0	160	1	9	tgt_on	7375.48619896
1	0	161	1	1	t_start	7378.12785943
1	0	161	1	11	all_drs_on	7380.14908571
1	0	161	1	5	d_clsd	7380.15908425
1	0	161	1	4	d_open	7380.75941359
1	0	161	1	7	pre_tgt	7380.81951649
1	0	161	1	9	tgt_on	7381.58006572
1	0	162	2	2	t_start	7384.21165580
1	0	162	2	11	all_drs_on	7386.23288118
1	0	162	2	5	d_clsd	7386.24287036
1	0	162	2	4	d_open	7387.13343617
1	0	162	2	8	pre_tgt	7387.19359009
1	0	162	2	10	tgt_on	7387.95406536
1	0	163	2	2	t_start	7390.59567662
1	0	163	2	11	all_drs_on	7392.61702939
1	0	163	2	5	d_clsd	7392.62696725
1	0	163	2	4	d_open	7393.59748633
1	0	163	2	5	d_clsd	7394.44802570
1	0	163	2	4	d_open	7394.79824674
1	0	163	2	8	pre_tgt	7394.85843900
1	0	163	2	10	tgt_on	7395.61892272
1	0	164	2	2	t_start	7398.25048684
1	0	164	2	11	all_drs_on	7400.27178014
1	0	164	2	5	d_clsd	7400.28176449
1	0	164	2	4	d_open	7400.79202037
1	0	164	2	5	d_clsd	7401.64254193
1	0	164	2	4	d_open	7402.52312761
1	0	164	2	5	d_clsd	7403.44369356
1	0	164	2	4	d_open	7403.79395355
1	0	164	2	5	d_clsd	7404.64448567
1	0	164	2	4	d_open	7405.00471189
1	0	164	2	8	pre_tgt	7405.06480091
1	0	164	2	10	tgt_on	7405.82538243
1	0	165	2	2	t_start	7408.46689770
1	0	165	2	11	all_drs_on	7410.49821489
1	0	165	2	5	d_clsd	7410.50817841
1	0	165	2	4	d_open	7411.40868782
1	0	165	2	5	d_clsd	7412.25919730
1	0	165	2	4	d_open	7412.72952212
1	0	165	2	8	pre_tgt	7412.78980676
1	0	165	2	10	tgt_on	7413.55023342
