sub	sess	t	cond	onset	open_d	door	door_p	tgt_door	tgt_on	tgt_found	depress_dur	x	y
1	2	1	3	8.443	1	7	0.063	11	1	0	0.410	914.344	595.451
1	2	1	3	8.453	1	7	0.063	11	1	0	0.420	915.061	597.971
1	2	1	3	8.463	1	7	0.063	11	1	0	0.430	914.223	595.993
1	2	1	3	8.473	1	7	0.063	11	1	0	0.440	910.408	594.470
1	2	1	3	8.483	1	7	0.063	11	1	0	0.450	914.402	597.075
1	2	1	3	8.493	1	7	0.063	11	1	0	0.460	905.900	595.405
1	2	1	3	8.503	1	7	0.063	11	1	0	0.470	910.825	595.254
1	2	1	3	8.513	1	7	0.063	11	1	0	0.480	912.379	590.970
1	2	1	3	8.523	1	7	0.063	11	1	0	0.490	912.760	589.535
1	2	1	3	8.533	1	7	0.063	11	1	0	0.500	909.749	589.427
1	2	1	3	8.543	1	7	0.063	11	1	0	0.510	912.485	590.788
1	2	1	3	8.553	1	7	0.063	11	1	0	0.520	910.593	589.816
1	2	1	3	8.563	1	7	0.063	11	1	0	0.530	910.359	589.323
1	2	1	3	8.573	1	7	0.063	11	1	0	0.540	911.947	591.022
1	2	1	3	8.583	1	7	0.063	11	1	0	0.550	911.206	592.005
1	2	1	3	8.603	0	7	0.063	11	1	0	0.019	913.840	586.868
1	2	1	3	8.613	0	7	0.063	11	1	0	0.029	915.257	586.840
1	2	1	3	8.623	0	7	0.063	11	1	0	0.039	916.125	584.703
1	2	1	3	8.633	0	7	0.063	11	1	0	0.049	917.892	584.922
1	2	1	3	8.643	0	7	0.063	11	1	0	0.059	917.545	584.410
1	2	1	3	8.653	0	7	0.063	11	1	0	0.069	916.946	584.232
1	2	1	3	8.663	0	7	0.063	11	1	0	0.080	921.776	579.568
1	2	1	3	8.673	0	7	0.063	11	1	0	0.089	915.900	582.922
1	2	1	3	8.683	0	7	0.063	11	1	0	0.099	921.034	577.582
1	2	1	3	8.693	0	7	0.063	11	1	0	0.109	917.436	579.810
1	2	1	3	8.703	0	7	0.063	11	1	0	0.119	919.401	580.463
1	2	1	3	8.713	0	7	0.063	11	1	0	0.129	918.419	581.129
1	2	1	3	8.723	0	7	0.063	11	1	0	0.139	921.237	580.880
1	2	1	3	8.733	0	7	0.063	11	1	0	0.149	918.413	580.240
1	2	1	3	8.743	0	7	0.063	11	1	0	0.160	917.311	577.439
1	2	1	3	8.753	0	7	0.063	11	1	0	0.170	918.580	579.439
1	2	1	3	8.763	0	7	0.063	11	1	0	0.180	915.362	577.284
1	2	1	3	8.773	0	7	0.063	11	1	0	0.189	902.059	552.059
1	2	1	3	8.783	0	2	0.063	11	1	0	0.199	825.753	504.375
1	2	1	3	8.793	0	2	0.063	11	1	0	0.210	826.298	489.533
1	2	1	3	8.803	0	2	0.063	11	1	0	0.220	829.810	503.106
1	2	1	3	8.823	1	2	0.063	11	1	0	0.020	826.604	487.037
1	2	1	3	8.833	1	2	0.063	11	1	0	0.030	820.993	491.164
1	2	1	3	8.843	1	2	0.063	11	1	0	0.040	820.109	485.386
1	2	1	3	8.853	1	2	0.063	11	1	0	0.050	821.578	484.319
1	2	1	3	8.863	1	2	0.063	11	1	0	0.060	818.383	483.285
1	2	1	3	8.873	1	2	0.063	11	1	0	0.070	821.147	481.446
1	2	1	3	8.883	1	2	0.063	11	1	0	0.080	820.148	482.512
1	2	1	3	8.893	1	2	0.063	11	1	0	0.090	819.718	484.140
1	2	1	3	8.903	1	2	0.063	11	1	0	0.100	819.117	485.560
1	2	1	3	8.913	1	2	0.063	11	1	0	0.110	821.667	485.117
1	2	1	3	8.923	1	2	0.063	11	1	0	0.120	820.661	487.575
1	2	1	3	8.933	1	2	0.063	11	1	0	0.130	822.267	487.191
1	2	1	3	8.943	1	2	0.063	11	1	0	0.140	826.974	488.844
1	2	1	3	8.954	1	2	0.063	11	1	0	0.150	830.582	493.157
1	2	1	3	8.963	1	2	0.063	11	1	0	0.160	830.580	494.215
1	2	1	3	8.974	1	2	0.063	11	1	0	0.171	835.987	496.197
1	2	1	3	8.983	1	2	0.063	11	1	0	0.180	833.258	498.204
1	2	1	3	8.993	1	2	0.063	11	1	0	0.190	835.993	501.190
1	2	1	3	9.003	1	2	0.063	11	1	0	0.200	837.985	501.691
1	2	1	3	9.013	1	2	0.063	11	1	0	0.210	836.304	499.811
1	2	1	3	9.023	1	2	0.063	11	1	0	0.220	835.831	502.247
1	2	1	3	9.033	1	2	0.063	11	1	0	0.230	835.046	500.908
1	2	1	3	9.043	1	2	0.063	11	1	0	0.240	830.627	501.900
1	2	1	3	9.053	1	2	0.063	11	1	0	0.250	824.376	500.509
1	2	1	3	9.063	1	2	0.063	11	1	0	0.260	823.345	498.231
1	2	1	3	9.073	1	2	0.063	11	1	0	0.270	824.251	497.522
1	2	1	3	9.083	1	2	0.063	11	1	0	0.280	821.021	498.722
1	2	1	3	9.093	1	2	0.063	11	1	0	0.290	823.006	497.229
1	2	1	3	9.103	0	0	0.000	11	1	0	0.300	867.594	495.484
1	2	1	3	9.114	1	6	0.063	11	1	0	0.310	897.722	498.090
1	2	1	3	9.123	1	6	0.063	11	1	0	0.320	890.592	501.374
1	2	1	3	9.133	1	6	0.063	11	1	0	0.330	886.304	503.492
1	2	1	3	9.143	1	6	0.063	11	1	0	0.340	885.948	505.947
1	2	1	3	9.153	1	6	0.063	11	1	0	0.350	894.108	508.626
1	2	1	3	9.163	1	6	0.063	11	1	0	0.360	887.767	509.907
1	2	1	3	9.173	1	6	0.063	11	1	0	0.370	889.510	516.526
1	2	1	3	9.183	1	6	0.063	11	1	0	0.380	896.898	512.033
1	2	1	3	9.194	1	6	0.063	11	1	0	0.390	895.248	515.253
1	2	1	3	9.204	1	6	0.063	11	1	0	0.401	894.588	515.535
1	2	1	3	9.213	1	6	0.063	11	1	0	0.410	893.971	520.634
1	2	1	3	9.223	1	6	0.063	11	1	0	0.420	893.714	519.486
1	2	1	3	9.233	1	6	0.063	11	1	0	0.430	894.877	522.478
1	2	1	3	9.243	1	6	0.063	11	1	0	0.440	891.455	523.558
1	2	1	3	9.253	1	6	0.063	11	1	0	0.450	895.031	526.174
1	2	1	3	9.263	1	6	0.063	11	1	0	0.460	894.911	525.315
1	2	1	3	9.273	1	6	0.063	11	1	0	0.470	894.409	525.028
1	2	1	3	9.283	1	6	0.063	11	1	0	0.480	895.625	525.194
1	2	1	3	9.293	1	6	0.063	11	1	0	0.490	895.720	528.394
1	2	1	3	9.303	1	6	0.063	11	1	0	0.500	896.680	526.599
1	2	1	3	9.313	1	6	0.063	11	1	0	0.510	897.485	524.927
1	2	1	3	9.323	1	6	0.063	11	1	0	0.520	896.536	523.896
1	2	1	3	9.343	0	6	0.063	11	1	0	0.019	896.758	524.885
1	2	1	3	9.353	0	6	0.063	11	1	0	0.029	895.956	525.016
1	2	1	3	9.364	0	6	0.063	11	1	0	0.039	886.895	527.700
1	2	1	3	9.373	0	6	0.063	11	1	0	0.049	895.254	527.788
1	2	1	3	9.383	0	6	0.063	11	1	0	0.059	887.473	527.344
1	2	1	3	9.394	0	6	0.063	11	1	0	0.069	895.340	524.628
1	2	1	3	9.404	0	6	0.063	11	1	0	0.079	892.785	523.350
1	2	1	3	9.414	0	6	0.063	11	1	0	0.089	894.503	523.821
1	2	1	3	9.424	0	6	0.063	11	1	0	0.099	891.981	523.239
1	2	1	3	9.434	0	6	0.063	11	1	0	0.109	890.265	524.994
1	2	1	3	9.444	0	6	0.063	11	1	0	0.119	888.542	522.678
1	2	1	3	9.454	0	6	0.063	11	1	0	0.129	889.282	523.435
1	2	1	3	9.464	0	6	0.063	11	1	0	0.139	888.283	524.244
1	2	1	3	9.484	0	6	0.063	11	1	0	0.159	886.547	528.195
1	2	1	3	9.494	0	0	0.000	11	1	0	0.169	884.994	532.526
1	2	1	3	9.504	0	0	0.000	11	1	0	0.179	884.054	528.169
1	2	1	3	9.514	0	0	0.000	11	1	0	0.189	882.216	528.708
1	2	1	3	9.524	0	0	0.000	11	1	0	0.199	882.205	526.518
1	2	1	3	9.534	0	0	0.000	11	1	0	0.209	878.816	526.806
1	2	1	3	9.544	0	0	0.000	11	1	0	0.219	881.753	530.987
1	2	1	3	9.554	0	6	0.063	11	1	0	0.229	877.631	515.156
1	2	1	3	9.564	0	0	0.000	11	1	0	0.240	863.055	510.602
1	2	1	3	9.574	0	2	0.063	11	1	0	0.249	853.744	492.776
1	2	1	3	9.584	0	2	0.063	11	1	0	0.259	862.075	493.987
1	2	1	3	9.594	0	2	0.063	11	1	0	0.269	856.394	490.396
1	2	1	3	9.604	0	2	0.063	11	1	0	0.279	848.047	498.337
1	2	1	3	9.614	0	2	0.063	11	1	0	0.289	844.290	486.288
1	2	1	3	9.624	0	2	0.063	11	1	0	0.299	838.732	487.374
1	2	1	3	9.634	0	2	0.063	11	1	0	0.309	835.517	485.113
1	2	1	3	9.644	0	2	0.063	11	1	0	0.320	836.765	485.132
1	2	1	3	9.654	0	2	0.063	11	1	0	0.330	837.867	479.961
1	2	1	3	9.664	0	2	0.063	11	1	0	0.340	835.211	481.683
1	2	1	3	9.674	0	2	0.063	11	1	0	0.350	835.393	480.097
1	2	1	3	9.684	0	2	0.063	11	1	0	0.360	834.341	477.589
1	2	1	3	9.694	0	2	0.063	11	1	0	0.370	834.484	475.794
1	2	1	3	9.704	0	2	0.063	11	1	0	0.380	835.378	473.132
1	2	1	3	9.714	0	2	0.063	11	1	0	0.390	833.294	474.074
1	2	1	3	9.724	0	2	0.063	11	1	0	0.400	834.852	470.998
1	2	1	3	9.744	1	2	0.063	11	1	0	0.020	831.584	467.592
1	2	1	3	9.754	1	2	0.063	11	1	0	0.030	831.741	469.294
1	2	1	3	9.764	1	2	0.063	11	1	0	0.040	831.421	467.264
1	2	1	3	9.774	1	2	0.063	11	1	0	0.050	831.106	469.879
1	2	1	3	9.784	1	2	0.063	11	1	0	0.060	831.208	472.876
1	2	1	3	9.794	1	2	0.063	11	1	0	0.070	830.284	471.231
1	2	1	3	9.804	1	2	0.063	11	1	0	0.080	830.206	472.008
1	2	1	3	9.814	1	2	0.063	11	1	0	0.090	830.948	473.815
1	2	1	3	9.824	1	2	0.063	11	1	0	0.100	830.205	475.199
1	2	1	3	9.834	1	2	0.063	11	1	0	0.110	831.984	476.387
1	2	1	3	9.844	1	2	0.063	11	1	0	0.120	829.383	478.133
1	2	1	3	9.854	1	2	0.063	11	1	0	0.130	825.455	479.641
1	2	1	3	9.864	1	2	0.063	11	1	0	0.140	824.501	477.737
1	2	1	3	9.874	1	2	0.063	11	1	0	0.150	822.892	475.984
1	2	1	3	9.884	1	2	0.063	11	1	0	0.160	820.086	475.228
1	2	1	3	9.894	1	2	0.063	11	1	0	0.170	825.737	477.921
1	2	1	3	9.904	1	2	0.063	11	1	0	0.180	823.677	478.621
1	2	1	3	9.914	1	2	0.063	11	1	0	0.190	822.118	480.449
1	2	1	3	9.924	1	2	0.063	11	1	0	0.200	818.029	480.185
1	2	1	3	9.934	1	2	0.063	11	1	0	0.210	821.296	479.298
1	2	1	3	9.944	1	2	0.063	11	1	0	0.220	823.297	479.995
1	2	1	3	9.954	1	2	0.063	11	1	0	0.230	822.674	480.133
1	2	1	3	9.964	1	2	0.063	11	1	0	0.240	820.582	479.833
1	2	1	3	9.974	1	2	0.063	11	1	0	0.250	821.491	482.059
1	2	1	3	9.984	1	2	0.063	11	1	0	0.260	818.479	483.502
1	2	1	3	9.994	1	2	0.063	11	1	0	0.270	817.926	483.100
1	2	1	3	10.004	1	2	0.063	11	1	0	0.280	816.298	481.952
1	2	1	3	10.014	1	2	0.063	11	1	0	0.290	816.281	479.745
1	2	1	3	10.024	1	2	0.063	11	1	0	0.300	815.527	482.823
1	2	1	3	10.034	1	2	0.063	11	1	0	0.310	814.470	484.733
1	2	1	3	10.044	1	2	0.063	11	1	0	0.320	814.814	484.868
1	2	1	3	10.054	1	2	0.063	11	1	0	0.330	815.876	488.566
1	2	1	3	10.064	1	2	0.063	11	1	0	0.340	818.501	486.870
1	2	1	3	10.074	1	2	0.063	11	1	0	0.350	818.852	483.123
1	2	1	3	10.084	1	2	0.063	11	1	0	0.360	818.570	482.057
1	2	1	3	10.094	1	2	0.063	11	1	0	0.370	857.736	483.794
1	2	1	3	10.104	1	6	0.063	11	1	0	0.380	930.284	483.562
1	2	1	3	10.114	1	6	0.063	11	1	0	0.390	880.415	483.546
1	2	1	3	10.124	1	6	0.063	11	1	0	0.400	903.780	481.276
1	2	1	3	10.134	1	6	0.063	11	1	0	0.410	918.252	480.369
1	2	1	3	10.144	1	6	0.063	11	1	0	0.420	923.103	483.356
1	2	1	3	10.154	1	6	0.063	11	1	0	0.430	922.705	483.730
1	2	1	3	10.164	1	6	0.063	11	1	0	0.440	921.382	486.161
1	2	1	3	10.174	1	6	0.063	11	1	0	0.450	926.936	485.782
1	2	1	3	10.184	1	6	0.063	11	1	0	0.460	925.314	487.269
1	2	1	3	10.194	1	6	0.063	11	1	0	0.470	923.486	489.825
1	2	1	3	10.204	1	6	0.063	11	1	0	0.480	924.267	495.167
1	2	1	3	10.214	1	6	0.063	11	1	0	0.490	925.836	497.332
1	2	1	3	10.224	1	6	0.063	11	1	0	0.500	925.537	497.669
1	2	1	3	10.234	1	6	0.063	11	1	0	0.510	925.268	496.822
1	2	1	3	10.244	1	6	0.063	11	1	0	0.520	924.899	496.389
1	2	1	3	10.264	0	6	0.063	11	1	0	0.019	924.742	500.994
1	2	1	3	10.274	0	6	0.063	11	1	0	0.029	927.248	500.501
1	2	1	3	10.284	0	6	0.063	11	1	0	0.039	927.511	499.616
1	2	1	3	10.294	0	6	0.063	11	1	0	0.049	930.767	498.371
1	2	1	3	10.304	0	6	0.063	11	1	0	0.059	934.562	498.001
1	2	1	3	10.314	0	6	0.063	11	1	0	0.069	933.393	497.078
1	2	1	3	10.324	0	6	0.063	11	1	0	0.079	935.664	496.731
1	2	1	3	10.334	0	6	0.063	11	1	0	0.089	940.704	497.279
1	2	1	3	10.344	0	6	0.063	11	1	0	0.099	941.806	497.092
1	2	1	3	10.354	0	6	0.063	11	1	0	0.109	945.626	496.992
1	2	1	3	10.364	0	6	0.063	11	1	0	0.119	947.205	495.517
1	2	1	3	10.374	0	6	0.063	11	1	0	0.129	948.931	494.813
1	2	1	3	10.384	0	6	0.063	11	1	0	0.139	947.601	494.460
1	2	1	3	10.394	0	6	0.063	11	1	0	0.149	947.952	495.241
1	2	1	3	10.404	0	6	0.063	11	1	0	0.159	949.646	492.583
1	2	1	3	10.414	0	6	0.063	11	1	0	0.169	951.093	493.177
1	2	1	3	10.424	0	6	0.063	11	1	0	0.179	950.263	491.901
1	2	1	3	10.434	0	6	0.063	11	1	0	0.189	950.805	490.313
1	2	1	3	10.444	0	6	0.063	11	1	0	0.199	950.082	488.017
1	2	1	3	10.454	0	6	0.063	11	1	0	0.209	949.210	490.487
1	2	1	3	10.464	0	6	0.063	11	1	0	0.219	946.596	490.830
1	2	1	3	10.484	1	6	0.063	11	1	0	0.020	950.888	493.431
1	2	1	3	10.494	1	6	0.063	11	1	0	0.030	955.879	492.440
1	2	1	3	10.504	1	6	0.063	11	1	0	0.040	951.396	491.241
1	2	1	3	10.514	1	6	0.063	11	1	0	0.050	951.446	491.079
1	2	1	3	10.524	1	6	0.063	11	1	0	0.060	955.658	490.130
1	2	1	3	10.534	0	0	0.000	11	1	0	0.070	959.290	492.293
1	2	1	3	10.544	1	6	0.063	11	1	0	0.080	956.648	493.323
1	2	1	3	10.554	0	0	0.000	11	1	0	0.090	959.299	491.448
1	2	1	3	10.565	0	0	0.000	11	1	0	0.100	959.876	492.306
1	2	1	3	10.574	1	10	0.063	11	1	0	0.110	962.812	488.270
1	2	1	3	10.584	0	0	0.000	11	1	0	0.120	958.286	491.860
1	2	1	3	10.594	0	0	0.000	11	1	0	0.130	959.514	490.440
1	2	1	3	10.604	1	6	0.063	11	1	0	0.140	956.978	494.030
1	2	1	3	10.614	1	6	0.063	11	1	0	0.150	953.761	496.083
1	2	1	3	10.624	1	6	0.063	11	1	0	0.160	953.872	494.287
1	2	1	3	10.634	1	6	0.063	11	1	0	0.170	951.974	495.489
1	2	1	3	10.644	1	6	0.063	11	1	0	0.180	952.984	493.833
1	2	1	3	10.654	1	6	0.063	11	1	0	0.190	950.122	498.943
1	2	1	3	10.664	1	6	0.063	11	1	0	0.200	951.288	498.096
1	2	1	3	10.674	1	6	0.063	11	1	0	0.210	950.993	499.633
1	2	1	3	10.684	1	6	0.063	11	1	0	0.220	949.217	500.390
1	2	1	3	10.694	1	6	0.063	11	1	0	0.230	949.646	501.871
1	2	1	3	10.704	1	6	0.063	11	1	0	0.240	952.384	502.404
1	2	1	3	10.714	1	6	0.063	11	1	0	0.250	950.416	503.631
1	2	1	3	10.724	1	6	0.063	11	1	0	0.260	950.873	504.239
1	2	1	3	10.734	1	6	0.063	11	1	0	0.270	948.271	506.437
1	2	1	3	10.744	1	6	0.063	11	1	0	0.280	953.456	508.568
1	2	1	3	10.754	1	7	0.063	11	1	0	0.290	949.025	607.680
1	2	1	3	10.764	1	7	0.063	11	1	0	0.300	951.874	599.376
1	2	1	3	10.774	1	7	0.063	11	1	0	0.310	954.268	597.655
1	2	1	3	10.785	1	7	0.063	11	1	0	0.320	952.651	586.128
1	2	1	3	10.794	1	7	0.063	11	1	0	0.330	951.463	596.194
1	2	1	3	10.804	1	7	0.063	11	1	0	0.340	951.744	596.645
1	2	1	3	10.814	1	7	0.063	11	1	0	0.350	950.371	594.557
1	2	1	3	10.824	1	7	0.063	11	1	0	0.360	951.404	598.150
1	2	1	3	10.835	1	7	0.063	11	1	0	0.370	950.437	594.810
1	2	1	3	10.844	1	7	0.063	11	1	0	0.380	950.536	598.888
1	2	1	3	10.854	1	7	0.063	11	1	0	0.390	950.761	594.795
1	2	1	3	10.864	1	7	0.063	11	1	0	0.400	948.536	594.643
1	2	1	3	10.875	1	7	0.063	11	1	0	0.410	949.157	597.505
1	2	1	3	10.884	1	7	0.063	11	1	0	0.420	948.807	595.732
1	2	1	3	10.894	1	7	0.063	11	1	0	0.430	949.183	594.653
1	2	1	3	10.904	1	7	0.063	11	1	0	0.440	949.255	596.427
1	2	1	3	10.915	1	7	0.063	11	1	0	0.450	952.458	597.859
1	2	1	3	10.925	1	11	0.063	11	1	0	0.460	980.423	598.274
1	2	1	3	10.934	1	11	0.063	11	1	0	0.470	1042.107	594.469
1	2	1	3	10.945	1	11	0.063	11	1	0	0.480	1007.666	597.319
1	2	1	3	10.955	1	11	0.063	11	1	0	0.490	1022.581	600.153
1	2	1	3	10.965	1	11	0.063	11	1	0	0.500	1028.688	602.682
1	2	1	3	10.975	1	11	0.063	11	1	0	0.510	1029.599	601.024
1	2	1	3	10.985	1	11	0.063	11	1	0	0.520	1028.799	603.544
1	2	1	3	11.005	0	11	0.063	11	1	0	0.019	1027.150	606.080
1	2	1	3	11.015	0	11	0.063	11	1	0	0.029	1029.802	606.862
1	2	1	3	11.025	0	11	0.063	11	1	0	0.039	1029.337	610.118
1	2	1	3	11.035	0	11	0.063	11	1	0	0.049	1030.395	611.401
1	2	1	3	11.045	0	11	0.063	11	1	0	0.059	1029.126	610.430
1	2	1	3	11.055	0	11	0.063	11	1	0	0.069	1030.397	611.446
1	2	1	3	11.065	0	11	0.063	11	1	0	0.079	1028.876	612.195
1	2	1	3	11.075	0	11	0.063	11	1	0	0.089	1028.785	611.813
1	2	1	3	11.085	0	11	0.063	11	1	0	0.099	1028.313	611.801
1	2	1	3	11.095	0	11	0.063	11	1	0	0.109	1027.374	613.046
1	2	1	3	11.105	0	11	0.063	11	1	0	0.119	1025.831	613.128
1	2	1	3	11.115	0	11	0.063	11	1	0	0.129	1021.735	613.580
1	2	1	3	11.125	0	11	0.063	11	1	0	0.139	1024.001	612.350
1	2	1	3	11.135	0	11	0.063	11	1	0	0.149	1024.267	611.300
1	2	1	3	11.145	0	11	0.063	11	1	0	0.159	1024.393	611.579
1	2	1	3	11.155	0	11	0.063	11	1	0	0.169	1022.699	611.227
1	2	1	3	11.165	0	11	0.063	11	1	0	0.179	1023.157	609.580
1	2	1	3	11.175	0	11	0.063	11	1	0	0.189	1020.516	607.365
1	2	1	3	11.185	0	11	0.063	11	1	0	0.199	1024.143	602.918
1	2	1	3	11.195	0	11	0.063	11	1	0	0.209	1020.919	604.694
1	2	1	3	11.205	0	11	0.063	11	1	0	0.220	1021.030	601.739
1	2	1	3	999.000	1	11	0.063	11	1	1	0.200	9.000	9.000
