sub	sess	t	cond	onset	open_d	door	door_p	tgt_door	depress_dur	x	y
1	1	6	1	6.204	1	16	0.250	7	0.520	1079.293	678.656
1	1	6	1	6.215	1	16	0.250	7	0.530	1078.030	684.330
1	1	6	1	6.234	1	16	0.250	7	0.550	1074.080	686.883
1	1	6	1	6.244	1	16	0.250	7	0.560	1072.008	689.355
1	1	6	1	6.264	1	16	0.250	7	0.580	1069.781	693.062
1	1	6	1	6.284	1	16	0.250	7	0.600	1068.189	691.311
1	1	6	1	6.294	1	16	0.250	7	0.610	1067.505	696.757
1	1	6	1	6.314	1	16	0.250	7	0.630	1066.978	696.421
1	1	6	1	6.334	1	16	0.250	7	0.650	1066.072	699.498
1	1	6	1	6.345	1	16	0.250	7	0.660	1067.125	698.781
1	1	6	1	6.364	1	16	0.250	7	0.680	1066.538	699.200
1	1	6	1	6.384	1	16	0.250	7	0.700	1072.083	700.670
1	1	6	1	6.395	1	16	0.250	7	0.710	1072.673	702.039
1	1	6	1	6.415	1	16	0.250	7	0.730	1073.916	703.165
1	1	6	1	6.435	1	16	0.250	7	0.750	1077.055	704.624
1	1	6	1	6.445	1	16	0.250	7	0.760	1079.783	704.438
1	1	6	1	6.465	1	16	0.250	7	0.780	1079.433	705.879
1	1	6	1	6.485	1	16	0.250	7	0.800	1081.172	705.993
1	1	6	1	6.495	1	16	0.250	7	0.810	1081.516	706.405
1	1	6	1	6.515	1	16	0.250	7	0.830	1083.906	705.489
1	1	6	1	6.535	1	16	0.250	7	0.850	1084.218	704.209
1	1	6	1	6.555	0	16	0.250	7	0.019	1086.280	704.121
1	1	6	1	6.565	0	16	0.250	7	0.029	1084.784	705.093
1	1	6	1	6.585	0	16	0.250	7	0.049	1085.031	706.595
1	1	6	1	6.595	0	16	0.250	7	0.059	1084.727	704.817
1	1	6	1	6.615	0	16	0.250	7	0.079	1084.824	702.783
1	1	6	1	6.635	0	16	0.250	7	0.099	1084.272	703.568
1	1	6	1	6.645	0	16	0.250	7	0.109	1084.765	703.179
1	1	6	1	6.665	0	16	0.250	7	0.129	1084.321	702.581
1	1	6	1	6.685	0	16	0.250	7	0.149	1083.964	702.506
1	1	6	1	6.695	0	16	0.250	7	0.159	1083.889	702.820
1	1	6	1	6.715	0	16	0.250	7	0.179	1084.436	704.289
1	1	6	1	6.735	0	16	0.250	7	0.199	1083.196	705.299
1	1	6	1	6.755	0	16	0.250	7	0.219	1082.962	703.448
1	1	6	1	6.765	0	16	0.250	7	0.229	1083.597	703.240
1	1	6	1	6.785	0	16	0.250	7	0.249	1084.774	704.893
1	1	6	1	6.795	0	16	0.250	7	0.259	1084.112	706.132
1	1	6	1	6.815	0	16	0.250	7	0.279	1084.789	706.616
1	1	6	1	6.835	0	16	0.250	7	0.299	1085.101	706.753
1	1	6	1	6.845	0	16	0.250	7	0.309	1086.335	706.236
1	1	6	1	6.885	0	16	0.250	7	0.350	1069.013	704.560
1	1	6	1	6.895	0	16	0.250	7	0.359	1069.868	702.901
1	1	6	1	6.915	0	0	0.000	7	0.020	1061.408	702.696
1	1	6	1	6.935	0	0	0.000	7	0.040	1052.435	699.398
1	1	6	1	6.945	0	0	0.000	7	0.050	1053.288	695.630
1	1	6	1	6.965	0	0	0.000	7	0.070	1050.549	695.347
1	1	6	1	6.985	1	12	0.000	7	0.090	1046.871	693.120
1	1	6	1	6.995	1	12	0.000	7	0.100	1046.044	689.956
1	1	6	1	7.015	1	12	0.000	7	0.120	1044.836	686.093
1	1	6	1	7.035	1	12	0.000	7	0.140	1044.321	688.939
1	1	6	1	7.045	1	12	0.000	7	0.150	1042.316	683.454
1	1	6	1	7.065	1	12	0.000	7	0.170	1042.239	682.543
1	1	6	1	7.085	1	12	0.000	7	0.190	1041.782	683.571
1	1	6	1	7.095	1	12	0.000	7	0.200	1041.206	678.348
1	1	6	1	7.115	1	12	0.000	7	0.220	1040.900	678.550
1	1	6	1	7.135	1	12	0.000	7	0.240	1040.591	679.170
1	1	6	1	7.145	1	12	0.000	7	0.250	1040.156	679.036
1	1	6	1	7.165	1	12	0.000	7	0.270	1039.764	682.408
1	1	6	1	7.185	1	12	0.000	7	0.290	1039.180	681.477
1	1	6	1	7.195	1	12	0.000	7	0.300	1038.092	679.352
1	1	6	1	7.215	1	12	0.000	7	0.320	1037.699	680.683
1	1	6	1	7.235	1	12	0.000	7	0.340	1033.442	677.390
1	1	6	1	7.245	1	7	0.250	7	0.350	929.388	562.112
1	1	6	1	7.265	1	6	0.000	7	0.370	923.325	508.748
1	1	6	1	7.285	1	6	0.000	7	0.390	902.496	455.961
1	1	6	1	7.295	0	0	0.000	7	0.400	894.342	440.805
1	1	6	1	7.315	0	0	0.000	7	0.420	886.136	444.815
1	1	6	1	7.335	0	0	0.000	7	0.440	881.296	439.641
1	1	6	1	7.345	0	0	0.000	7	0.450	878.223	443.622
1	1	6	1	7.365	0	0	0.000	7	0.470	874.937	439.815
1	1	6	1	7.385	0	0	0.000	7	0.490	875.173	436.309
1	1	6	1	7.395	0	0	0.000	7	0.500	877.148	434.536
1	1	6	1	7.415	0	0	0.000	7	0.520	876.122	433.617
1	1	6	1	7.435	0	0	0.000	7	0.540	864.584	434.078
1	1	6	1	7.445	0	0	0.000	7	0.550	854.842	429.303
1	1	6	1	7.465	1	1	0.000	7	0.570	854.223	424.304
1	1	6	1	7.485	1	1	0.000	7	0.590	842.748	421.696
1	1	6	1	7.495	1	1	0.000	7	0.600	843.013	418.908
1	1	6	1	7.515	1	1	0.000	7	0.620	840.891	419.100
1	1	6	1	7.535	1	1	0.000	7	0.640	841.235	417.773
1	1	6	1	7.545	1	1	0.000	7	0.650	837.668	415.840
1	1	6	1	7.565	1	1	0.000	7	0.670	833.828	415.012
1	1	6	1	7.585	1	1	0.000	7	0.690	831.692	414.213
1	1	6	1	7.595	1	1	0.000	7	0.700	832.623	412.701
1	1	6	1	7.615	1	1	0.000	7	0.720	831.194	412.180
1	1	6	1	7.635	1	1	0.000	7	0.740	831.115	411.694
1	1	6	1	7.645	1	1	0.000	7	0.750	830.891	412.948
1	1	6	1	7.665	1	1	0.000	7	0.770	830.605	411.724
1	1	6	1	7.685	1	1	0.000	7	0.790	829.997	410.085
1	1	6	1	7.695	1	1	0.000	7	0.800	830.275	410.040
1	1	6	1	7.715	1	1	0.000	7	0.820	829.095	410.899
1	1	6	1	7.735	1	1	0.000	7	0.840	829.305	410.391
1	1	6	1	7.745	1	1	0.000	7	0.850	830.049	410.532
1	1	6	1	7.765	0	5	0.000	7	0.019	884.783	407.903
1	1	6	1	7.785	0	5	0.000	7	0.039	870.111	409.821
1	1	6	1	7.795	0	5	0.000	7	0.049	874.301	408.131
1	1	6	1	7.815	0	5	0.000	7	0.069	885.753	407.219
1	1	6	1	7.835	0	5	0.000	7	0.089	889.233	405.789
1	1	6	1	7.845	0	5	0.000	7	0.099	884.667	405.853
1	1	6	1	7.865	0	5	0.000	7	0.119	887.498	406.602
1	1	6	1	7.885	0	5	0.000	7	0.139	888.430	406.024
1	1	6	1	7.895	0	5	0.000	7	0.149	889.432	405.433
1	1	6	1	7.915	0	5	0.000	7	0.169	890.899	407.324
1	1	6	1	7.935	0	5	0.000	7	0.189	890.662	405.702
1	1	6	1	7.946	0	5	0.000	7	0.199	890.999	408.010
1	1	6	1	7.966	0	5	0.000	7	0.219	892.645	406.781
1	1	6	1	7.986	0	0	0.000	7	0.239	1045.568	626.431
1	1	6	1	7.996	0	12	0.000	7	0.250	1028.014	687.608
1	1	6	1	8.036	0	12	0.000	7	0.289	1030.456	697.776
1	1	6	1	8.046	0	12	0.000	7	0.299	1031.158	697.260
1	1	6	1	8.066	0	12	0.000	7	0.319	1031.216	694.811
1	1	6	1	8.086	0	12	0.000	7	0.339	1031.986	693.417
1	1	6	1	8.096	0	12	0.000	7	0.350	1031.082	692.663
1	1	6	1	8.116	0	12	0.000	7	0.370	1032.065	693.254
1	1	6	1	8.136	0	12	0.000	7	0.390	1032.578	694.015
1	1	6	1	8.146	0	12	0.000	7	0.400	1032.503	695.112
1	1	6	1	8.166	0	12	0.000	7	0.420	1031.455	696.972
1	1	6	1	8.186	0	12	0.000	7	0.440	1031.970	696.854
1	1	6	1	8.196	0	12	0.000	7	0.450	1032.205	699.114
1	1	6	1	8.216	0	12	0.000	7	0.470	1031.345	697.027
1	1	6	1	8.236	0	12	0.000	7	0.490	1031.031	698.317
1	1	6	1	8.246	0	12	0.000	7	0.500	1030.422	699.321
1	1	6	1	8.266	0	12	0.000	7	0.520	1030.200	700.512
1	1	6	1	8.286	1	12	0.000	7	0.020	1030.494	701.565
1	1	6	1	8.296	1	12	0.000	7	0.030	1030.175	702.194
1	1	6	1	8.316	1	12	0.000	7	0.050	1029.910	702.047
1	1	6	1	8.336	1	12	0.000	7	0.070	1028.599	701.252
1	1	6	1	8.346	1	12	0.000	7	0.080	1020.914	695.927
1	1	6	1	8.366	1	12	0.000	7	0.100	1022.199	697.770
1	1	6	1	8.386	1	12	0.000	7	0.120	1018.338	695.184
1	1	6	1	8.396	1	12	0.000	7	0.130	1012.356	692.696
1	1	6	1	8.416	1	12	0.000	7	0.150	1009.210	691.392
1	1	6	1	8.436	1	12	0.000	7	0.170	1007.710	689.848
1	1	6	1	8.446	1	12	0.000	7	0.180	1005.276	687.718
1	1	6	1	8.466	1	12	0.000	7	0.200	1003.160	688.612
1	1	6	1	8.486	1	12	0.000	7	0.220	1002.233	688.408
1	1	6	1	8.496	1	12	0.000	7	0.230	1001.122	688.395
1	1	6	1	8.516	1	12	0.000	7	0.250	1000.356	689.120
1	1	6	1	8.536	1	12	0.000	7	0.270	1000.861	690.932
1	1	6	1	8.546	1	12	0.000	7	0.280	1000.193	690.668
1	1	6	1	8.566	1	12	0.000	7	0.300	999.775	690.173
1	1	6	1	8.586	1	12	0.000	7	0.320	999.880	692.415
1	1	6	1	8.596	1	12	0.000	7	0.330	995.080	695.026
1	1	6	1	8.616	1	8	0.000	7	0.350	898.219	693.508
1	1	6	1	8.636	1	8	0.000	7	0.370	923.190	695.047
1	1	6	1	8.646	1	8	0.000	7	0.380	915.519	693.961
1	1	6	1	8.666	1	8	0.000	7	0.400	912.758	693.942
1	1	6	1	8.686	1	8	0.000	7	0.420	911.941	692.115
1	1	6	1	8.696	1	8	0.000	7	0.430	909.617	691.609
1	1	6	1	8.716	1	8	0.000	7	0.450	912.451	690.965
1	1	6	1	8.736	1	8	0.000	7	0.470	911.824	691.239
1	1	6	1	8.746	1	8	0.000	7	0.480	912.763	691.212
1	1	6	1	8.766	1	8	0.000	7	0.500	911.488	690.633
1	1	6	1	8.786	1	8	0.000	7	0.520	910.257	689.537
1	1	6	1	8.796	1	8	0.000	7	0.530	910.967	690.232
1	1	6	1	8.816	1	8	0.000	7	0.550	909.945	690.530
1	1	6	1	8.836	1	8	0.000	7	0.570	909.886	692.297
1	1	6	1	8.846	1	8	0.000	7	0.580	909.384	691.672
1	1	6	1	8.866	1	8	0.000	7	0.600	907.716	692.343
1	1	6	1	8.886	1	8	0.000	7	0.620	908.503	692.856
1	1	6	1	8.896	1	8	0.000	7	0.630	908.365	691.551
1	1	6	1	8.916	1	8	0.000	7	0.650	907.748	691.536
1	1	6	1	8.936	1	8	0.000	7	0.670	903.599	690.719
1	1	6	1	8.946	1	8	0.000	7	0.680	899.485	689.609
1	1	6	1	8.966	1	8	0.000	7	0.700	896.108	688.392
1	1	6	1	8.986	1	8	0.000	7	0.720	894.907	683.715
1	1	6	1	8.996	1	8	0.000	7	0.730	894.317	684.910
1	1	6	1	9.016	1	8	0.000	7	0.750	892.031	682.137
1	1	6	1	9.036	1	8	0.000	7	0.770	887.123	681.758
1	1	6	1	9.046	1	8	0.000	7	0.780	890.154	679.451
1	1	6	1	9.066	1	8	0.000	7	0.800	890.259	677.603
1	1	6	1	9.086	1	8	0.000	7	0.820	887.564	677.516
1	1	6	1	9.096	1	8	0.000	7	0.830	886.475	676.300
1	1	6	1	9.116	1	8	0.000	7	0.850	886.730	673.897
1	1	6	1	9.136	0	8	0.000	7	0.019	887.618	674.283
1	1	6	1	9.146	0	8	0.000	7	0.029	889.157	673.118
1	1	6	1	9.166	0	8	0.000	7	0.049	889.050	673.662
1	1	6	1	9.186	0	8	0.000	7	0.069	888.146	671.866
1	1	6	1	9.196	0	8	0.000	7	0.079	888.112	670.986
1	1	6	1	9.216	0	8	0.000	7	0.099	888.204	671.408
1	1	6	1	9.236	0	8	0.000	7	0.119	887.598	671.729
1	1	6	1	9.246	0	8	0.000	7	0.129	886.229	671.391
1	1	6	1	9.266	0	8	0.000	7	0.149	885.468	672.561
1	1	6	1	9.286	0	8	0.000	7	0.169	885.323	673.744
1	1	6	1	9.296	0	8	0.000	7	0.180	884.440	675.407
1	1	6	1	9.316	0	8	0.000	7	0.199	883.596	675.307
1	1	6	1	9.336	0	8	0.000	7	0.219	883.781	676.707
1	1	6	1	9.346	0	8	0.000	7	0.229	884.646	677.341
1	1	6	1	9.366	0	8	0.000	7	0.249	886.067	678.149
1	1	6	1	9.386	0	8	0.000	7	0.269	887.109	679.219
1	1	6	1	9.396	0	8	0.000	7	0.279	891.707	678.152
1	1	6	1	9.416	0	8	0.000	7	0.299	893.233	678.204
1	1	6	1	9.436	0	8	0.000	7	0.320	896.403	678.344
1	1	6	1	9.446	0	8	0.000	7	0.330	896.354	678.908
1	1	6	1	9.466	0	8	0.000	7	0.350	899.693	676.208
1	1	6	1	9.486	1	8	0.000	7	0.020	900.344	674.832
1	1	6	1	9.496	1	8	0.000	7	0.030	900.167	673.698
1	1	6	1	9.516	1	8	0.000	7	0.050	900.491	672.295
1	1	6	1	9.536	1	8	0.000	7	0.070	899.275	670.897
1	1	6	1	9.546	1	8	0.000	7	0.080	898.338	669.176
1	1	6	1	9.566	1	8	0.000	7	0.100	896.855	668.445
1	1	6	1	9.586	1	8	0.000	7	0.120	894.569	667.501
1	1	6	1	9.597	1	8	0.000	7	0.130	892.702	666.018
1	1	6	1	9.617	1	8	0.000	7	0.150	892.033	665.905
1	1	6	1	9.637	1	8	0.000	7	0.170	894.040	664.548
1	1	6	1	9.647	1	8	0.000	7	0.180	893.339	665.746
1	1	6	1	9.667	1	8	0.000	7	0.200	892.345	666.088
1	1	6	1	9.687	1	8	0.000	7	0.220	893.041	667.034
1	1	6	1	9.697	1	8	0.000	7	0.230	889.999	666.721
1	1	6	1	9.717	1	8	0.000	7	0.250	872.392	667.311
1	1	6	1	9.737	0	0	0.000	7	0.270	864.023	668.435
1	1	6	1	9.747	1	4	0.000	7	0.280	850.875	667.948
1	1	6	1	9.767	1	4	0.000	7	0.300	845.516	668.316
1	1	6	1	9.787	1	4	0.000	7	0.320	842.929	668.002
1	1	6	1	9.797	1	4	0.000	7	0.330	839.734	668.730
1	1	6	1	9.817	1	4	0.000	7	0.350	837.178	669.069
1	1	6	1	9.837	1	4	0.000	7	0.370	835.512	669.472
1	1	6	1	9.847	1	4	0.000	7	0.380	833.455	669.522
1	1	6	1	9.867	1	4	0.000	7	0.400	833.427	668.366
1	1	6	1	9.887	1	4	0.000	7	0.420	834.377	668.654
1	1	6	1	9.897	1	4	0.000	7	0.430	832.209	667.871
1	1	6	1	9.917	1	4	0.000	7	0.450	832.420	667.847
1	1	6	1	9.937	1	4	0.000	7	0.470	833.369	667.352
1	1	6	1	9.947	1	4	0.000	7	0.480	832.990	668.275
1	1	6	1	9.967	1	4	0.000	7	0.500	834.842	669.238
1	1	6	1	9.987	1	4	0.000	7	0.520	835.169	669.121
1	1	6	1	9.997	1	4	0.000	7	0.530	837.935	669.569
1	1	6	1	10.017	1	4	0.000	7	0.550	838.410	669.111
1	1	6	1	10.037	1	4	0.000	7	0.570	841.701	669.598
1	1	6	1	10.047	1	4	0.000	7	0.580	844.016	669.972
1	1	6	1	10.067	1	4	0.000	7	0.600	843.459	671.219
1	1	6	1	10.087	1	4	0.000	7	0.620	840.195	669.396
1	1	6	1	10.097	1	4	0.000	7	0.630	841.111	666.789
1	1	6	1	10.117	1	4	0.000	7	0.650	840.327	665.368
1	1	6	1	10.137	1	4	0.000	7	0.670	840.764	663.902
1	1	6	1	10.147	1	4	0.000	7	0.680	837.910	662.766
1	1	6	1	10.167	1	4	0.000	7	0.700	836.240	661.195
1	1	6	1	10.187	1	4	0.000	7	0.720	835.152	660.435
1	1	6	1	10.197	1	4	0.000	7	0.730	834.279	659.149
1	1	6	1	10.217	1	4	0.000	7	0.750	832.408	657.870
1	1	6	1	10.237	1	4	0.000	7	0.770	831.742	657.207
1	1	6	1	10.247	1	4	0.000	7	0.780	831.319	654.906
1	1	6	1	10.267	1	4	0.000	7	0.800	832.391	654.783
1	1	6	1	10.287	1	4	0.000	7	0.820	831.552	655.817
1	1	6	1	10.297	1	4	0.000	7	0.830	830.783	656.383
1	1	6	1	10.317	1	4	0.000	7	0.850	831.948	655.992
1	1	6	1	10.337	0	4	0.000	7	0.019	832.245	656.021
1	1	6	1	10.347	0	4	0.000	7	0.029	832.802	655.587
1	1	6	1	10.367	0	4	0.000	7	0.049	833.344	655.403
1	1	6	1	10.387	0	4	0.000	7	0.069	833.761	653.533
1	1	6	1	10.397	0	4	0.000	7	0.079	832.669	652.510
1	1	6	1	10.417	0	4	0.000	7	0.099	830.730	652.275
1	1	6	1	10.437	0	4	0.000	7	0.119	829.201	652.179
1	1	6	1	10.447	0	4	0.000	7	0.129	827.391	652.353
1	1	6	1	10.467	0	4	0.000	7	0.149	826.616	651.903
1	1	6	1	10.487	0	4	0.000	7	0.169	825.416	650.140
1	1	6	1	10.497	0	4	0.000	7	0.179	824.956	651.872
1	1	6	1	10.517	0	4	0.000	7	0.199	824.286	651.103
1	1	6	1	10.537	0	4	0.000	7	0.219	823.384	651.953
1	1	6	1	10.547	0	4	0.000	7	0.229	821.830	652.394
1	1	6	1	10.567	0	4	0.000	7	0.249	820.873	653.439
1	1	6	1	10.587	0	4	0.000	7	0.269	820.875	654.797
1	1	6	1	10.597	0	4	0.000	7	0.279	821.797	655.657
1	1	6	1	10.617	0	4	0.000	7	0.299	823.077	658.752
1	1	6	1	10.637	0	4	0.000	7	0.319	822.494	658.249
1	1	6	1	10.647	0	4	0.000	7	0.329	823.076	660.536
1	1	6	1	10.667	0	4	0.000	7	0.349	822.228	661.549
1	1	6	1	10.687	1	4	0.000	7	0.020	821.279	662.308
1	1	6	1	10.697	1	4	0.000	7	0.030	819.669	662.878
1	1	6	1	10.717	1	4	0.000	7	0.050	819.384	663.086
1	1	6	1	10.747	1	4	0.000	7	0.080	819.475	663.312
1	1	6	1	10.767	1	4	0.000	7	0.100	819.605	663.656
1	1	6	1	10.787	1	4	0.000	7	0.120	818.750	664.097
1	1	6	1	10.797	1	4	0.000	7	0.130	817.855	663.767
1	1	6	1	10.817	1	4	0.000	7	0.150	817.183	664.091
1	1	6	1	10.837	1	4	0.000	7	0.170	816.877	663.602
1	1	6	1	10.847	1	4	0.000	7	0.180	817.730	664.267
1	1	6	1	10.867	1	4	0.000	7	0.200	817.453	663.552
1	1	6	1	10.887	1	4	0.000	7	0.220	817.727	663.722
1	1	6	1	10.897	1	3	0.000	7	0.230	817.342	627.703
1	1	6	1	10.917	1	3	0.000	7	0.250	818.606	582.088
1	1	6	1	10.937	1	3	0.000	7	0.270	817.533	591.577
1	1	6	1	10.947	1	3	0.000	7	0.280	817.620	588.102
1	1	6	1	10.967	1	3	0.000	7	0.300	818.485	579.740
1	1	6	1	10.987	1	3	0.000	7	0.320	817.898	583.747
1	1	6	1	10.997	1	3	0.000	7	0.330	818.781	581.411
1	1	6	1	11.017	1	3	0.000	7	0.350	819.182	580.001
1	1	6	1	11.037	1	3	0.000	7	0.370	819.475	580.416
1	1	6	1	11.047	1	3	0.000	7	0.380	821.192	582.522
1	1	6	1	11.067	1	3	0.000	7	0.400	821.203	580.726
1	1	6	1	11.087	1	3	0.000	7	0.420	821.488	579.570
1	1	6	1	11.097	1	3	0.000	7	0.430	821.415	582.287
1	1	6	1	11.117	1	3	0.000	7	0.450	822.583	580.565
1	1	6	1	11.137	1	3	0.000	7	0.470	823.675	580.308
1	1	6	1	11.148	1	3	0.000	7	0.480	824.453	580.846
1	1	6	1	11.168	1	3	0.000	7	0.500	825.215	581.264
1	1	6	1	11.188	1	3	0.000	7	0.520	826.817	582.092
1	1	6	1	11.198	1	3	0.000	7	0.530	826.735	583.478
1	1	6	1	11.218	1	3	0.000	7	0.550	826.631	583.256
1	1	6	1	11.238	1	3	0.000	7	0.570	824.952	582.878
1	1	6	1	11.248	1	3	0.000	7	0.580	825.660	584.331
1	1	6	1	11.268	1	3	0.000	7	0.600	825.836	584.116
1	1	6	1	11.288	1	3	0.000	7	0.620	825.560	584.029
1	1	6	1	11.298	1	3	0.000	7	0.630	823.996	584.208
1	1	6	1	11.318	1	3	0.000	7	0.650	823.169	584.064
1	1	6	1	11.338	1	3	0.000	7	0.670	820.966	584.883
1	1	6	1	11.348	1	3	0.000	7	0.680	820.236	584.624
1	1	6	1	11.388	1	3	0.000	7	0.720	818.017	583.318
1	1	6	1	11.398	1	3	0.000	7	0.730	818.627	583.868
1	1	6	1	11.418	1	3	0.000	7	0.750	817.941	585.184
1	1	6	1	11.438	1	3	0.000	7	0.770	817.154	585.134
1	1	6	1	11.448	1	3	0.000	7	0.780	817.318	585.514
1	1	6	1	11.468	1	3	0.000	7	0.800	816.915	585.892
1	1	6	1	11.488	1	3	0.000	7	0.821	817.836	586.567
1	1	6	1	11.498	1	3	0.000	7	0.830	817.105	587.524
1	1	6	1	11.518	1	3	0.000	7	0.850	817.687	586.509
1	1	6	1	11.538	1	3	0.000	7	0.870	818.340	586.374
1	1	6	1	11.548	1	3	0.000	7	0.880	819.729	587.449
1	1	6	1	11.568	0	3	0.000	7	0.019	820.372	586.519
1	1	6	1	11.588	0	3	0.000	7	0.039	820.120	586.423
1	1	6	1	11.598	0	3	0.000	7	0.049	821.742	585.959
1	1	6	1	11.618	0	3	0.000	7	0.069	821.090	585.304
1	1	6	1	11.638	0	3	0.000	7	0.089	821.479	584.563
1	1	6	1	11.648	0	3	0.000	7	0.099	821.725	584.383
1	1	6	1	11.668	0	3	0.000	7	0.119	821.045	583.913
1	1	6	1	11.688	0	3	0.000	7	0.139	821.981	583.428
1	1	6	1	11.698	0	3	0.000	7	0.149	822.285	583.558
1	1	6	1	11.718	0	3	0.000	7	0.169	822.724	584.590
1	1	6	1	11.738	0	3	0.000	7	0.189	822.093	584.035
1	1	6	1	11.748	0	3	0.000	7	0.199	822.046	584.367
1	1	6	1	11.768	0	3	0.000	7	0.219	823.049	583.025
1	1	6	1	11.788	0	3	0.000	7	0.239	824.052	581.732
1	1	6	1	11.798	0	3	0.000	7	0.249	824.290	580.729
1	1	6	1	11.818	0	3	0.000	7	0.269	823.305	581.997
1	1	6	1	11.838	0	3	0.000	7	0.289	821.189	582.099
1	1	6	1	11.848	0	3	0.000	7	0.299	821.094	580.869
1	1	6	1	11.868	0	3	0.000	7	0.319	819.114	579.948
1	1	6	1	11.888	0	3	0.000	7	0.339	817.350	580.077
1	1	6	1	11.898	0	3	0.000	7	0.350	817.268	579.543
1	1	6	1	11.918	1	3	0.000	7	0.020	815.512	577.976
1	1	6	1	11.938	1	3	0.000	7	0.040	813.847	578.168
1	1	6	1	11.948	1	3	0.000	7	0.050	811.990	578.179
1	1	6	1	11.968	1	3	0.000	7	0.070	810.671	579.089
1	1	6	1	11.988	1	3	0.000	7	0.090	808.602	578.415
1	1	6	1	11.998	1	3	0.000	7	0.100	807.894	577.388
1	1	6	1	12.018	1	3	0.000	7	0.120	807.779	577.464
1	1	6	1	12.038	1	3	0.000	7	0.140	807.170	576.680
1	1	6	1	12.048	1	3	0.000	7	0.150	808.037	576.381
1	1	6	1	12.068	1	3	0.000	7	0.170	808.392	575.466
1	1	6	1	12.088	1	3	0.000	7	0.190	807.896	574.890
1	1	6	1	12.098	1	3	0.000	7	0.200	808.333	575.085
1	1	6	1	12.118	1	3	0.000	7	0.220	808.785	575.881
1	1	6	1	12.138	1	3	0.000	7	0.240	809.399	574.369
1	1	6	1	12.148	1	3	0.000	7	0.250	814.872	546.216
1	1	6	1	12.168	0	0	0.000	7	0.270	817.684	539.727
1	1	6	1	12.188	1	3	0.000	7	0.290	818.610	544.939
1	1	6	1	12.198	1	2	0.250	7	0.300	820.075	529.776
1	1	6	1	12.218	1	2	0.250	7	0.320	822.061	520.286
1	1	6	1	12.238	1	2	0.250	7	0.340	822.019	520.016
1	1	6	1	12.248	1	2	0.250	7	0.350	823.126	515.731
1	1	6	1	12.268	1	2	0.250	7	0.370	822.695	512.200
1	1	6	1	12.288	1	2	0.250	7	0.390	825.690	511.278
1	1	6	1	12.298	1	2	0.250	7	0.400	824.795	509.036
1	1	6	1	12.318	1	2	0.250	7	0.420	826.163	507.828
1	1	6	1	12.338	1	2	0.250	7	0.440	823.106	506.184
1	1	6	1	12.348	1	2	0.250	7	0.450	819.262	497.209
1	1	6	1	12.368	1	2	0.250	7	0.470	818.356	499.519
1	1	6	1	12.388	1	2	0.250	7	0.490	814.258	496.189
1	1	6	1	12.398	1	2	0.250	7	0.500	814.213	492.460
1	1	6	1	12.418	1	2	0.250	7	0.520	810.945	491.881
1	1	6	1	12.438	1	2	0.250	7	0.540	809.914	491.822
1	1	6	1	12.448	1	2	0.250	7	0.550	810.583	490.548
1	1	6	1	12.468	1	2	0.250	7	0.570	807.713	489.398
1	1	6	1	12.488	1	2	0.250	7	0.590	807.582	488.699
1	1	6	1	12.498	1	2	0.250	7	0.600	807.372	487.619
1	1	6	1	12.518	1	2	0.250	7	0.620	806.215	488.040
1	1	6	1	12.538	1	2	0.250	7	0.640	806.042	488.560
1	1	6	1	12.548	1	2	0.250	7	0.650	807.396	484.845
1	1	6	1	12.568	1	2	0.250	7	0.670	811.520	481.882
1	1	6	1	12.588	1	2	0.250	7	0.690	811.712	478.399
1	1	6	1	12.598	1	2	0.250	7	0.700	814.396	472.615
1	1	6	1	12.618	1	2	0.250	7	0.720	817.071	470.190
1	1	6	1	12.638	1	2	0.250	7	0.740	819.118	466.730
1	1	6	1	12.648	1	2	0.250	7	0.750	820.562	465.790
1	1	6	1	12.668	1	2	0.250	7	0.770	822.211	461.163
1	1	6	1	12.688	1	2	0.250	7	0.790	823.195	459.709
1	1	6	1	12.698	1	2	0.250	7	0.800	824.467	458.456
1	1	6	1	12.718	1	2	0.250	7	0.820	825.325	455.815
1	1	6	1	12.738	1	2	0.250	7	0.840	826.063	455.014
1	1	6	1	12.749	1	2	0.250	7	0.850	826.889	455.409
1	1	6	1	12.768	0	2	0.250	7	0.019	827.151	454.211
1	1	6	1	12.788	0	2	0.250	7	0.039	827.989	454.944
1	1	6	1	12.799	0	2	0.250	7	0.049	827.885	453.559
1	1	6	1	12.819	0	2	0.250	7	0.069	826.832	456.631
1	1	6	1	12.839	0	2	0.250	7	0.089	824.281	474.092
1	1	6	1	12.849	0	2	0.250	7	0.099	823.829	465.518
1	1	6	1	12.869	0	2	0.250	7	0.119	822.984	468.630
1	1	6	1	12.889	0	2	0.250	7	0.139	820.545	476.070
1	1	6	1	12.899	0	2	0.250	7	0.149	818.633	475.866
1	1	6	1	12.919	0	2	0.250	7	0.169	812.536	475.730
1	1	6	1	12.939	0	2	0.250	7	0.189	810.033	478.310
1	1	6	1	12.949	0	2	0.250	7	0.199	806.691	480.003
1	1	6	1	12.969	0	2	0.250	7	0.219	804.187	481.028
1	1	6	1	12.989	0	2	0.250	7	0.239	801.246	481.949
1	1	6	1	12.999	0	2	0.250	7	0.249	801.296	482.884
1	1	6	1	13.019	0	2	0.250	7	0.269	800.212	481.595
1	1	6	1	13.029	0	2	0.250	7	0.279	799.323	483.020
